uid,compound,count
34906792,1341819,1
34906792,190247,6
34906792,880061,1
34906792,56796,1
34906792,880062,1
34906792,645997,1
34906792,305512,10
34906792,78120,1
34906792,29446832_16157057_11172195_8088559_30071660_10441438_456303,1
34906792,1112058,2
34906792,257191,13
34906792,257192,2
34906792,21897423_9141616_2959_12638322_9142489,2
34906792,250818,1
34906792,128838,3
34906792,641646,4
34906792,741920,6
34906792,1422716,1
34906792,1359515,1
34906792,128839,3
34906792,741921,3
34906792,641647,8
34906792,257195,5
34906792,1175641,2
34906792,217403,1
34906792,232280,2
34906792,29460133_6008390_22823_12157803_21915351,2
34906792,1884840,1
34906792,107926,3
34906792,125686,1
34906792,2244464,2
34906792,231124,10
34906792,16111,3
34906792,899114,1
34906792,239125,4
34906792,16112,1
34906792,16113,1
34906792,29449031_263935,14
34906792,3954_5584411,1
34906792,885913,1
34906792,107680_29451036,1
34906792,16188466_29559587_22183956_745943,1
34906792,16117,5
34906792,16119,2
34906792,68618,1
34906792,1139669,5
34906792,12672696_19786,3
34906792,476510,2
34906792,155532,2
34906792,102443_20181675_22000366_29552293,2
34906792,738791,3
34906792,155533,1
34906792,476511,10
34906792,582304,5
34906792,30128453_76966_29452937_10421713_30566299,1
34906792,1047200,1
34906792,741348,1
34906792,476512,3
34906792,1161822,1
34906792,1047201,1
34906792,17716884_121221,14
34906792,476513,10
34906792,642953,2
34906792,476514,16
34906792,472596,1
34906792,19598376_4842_21899772,1
34906792,199564_7968183,2
34906792,476515,8
34906792,475438,12
34906792,476516,14
34906792,716490,1
34906792,15802_29499444,2
34906792,476518,10
34906792,476519,9
34906792,126953,6
34906792,32884,2
34906792,1095788,4
34906792,181734,1
34906792,16974422_121724_684838,9
34906792,2600879,2
34906792,321394,5
34906792,39495,6
34906792,39140,4
34906792,7969567_12654383,4
34906792,1999632,3
34906792,218403,1
34906792,1095162,5
34906792,2566481,1
34906792,141796,1
34906792,178870,5
34906792,141797,1
34906792,178871,1
34906792,141798,2
34906792,1350443,1
34906792,141799,2
34906792,244914,1
34906792,4560,1
34906792,54299,2
34906792,4561,1
34906792,610116_29466837,1
34906792,4562,1
34906792,440474,10
34906792,4563,1
34906792,683971,3
34906792,178877,20
34906792,30554994_18013331_41791_29466647,1
34906792,1638011,1
34906792,266091,7
34906792,698296,1
34906792,12644736_29449030_17880743_21897575_180858,3
34906792,1494476,1
34906792,698297,1
34906792,362915,3
34906792,4527,1
34906792,683976,5
34906792,245112_30548149,1
34906792,98289_29483558,2
34906792,38740_15918541_29470071,1
34906792,1638015,1
34906792,266095,1
34906792,344610,13
34906792,8296,1
34906792,683978,5
34906792,698259,1
34906792,189691,1
34906792,882376,3
34906792,17878049_6903,2
34906792,74900,1
34906792,313629_22460894,2
34906792,418422,6
34906792,74901,1
34906792,1048205,2
34906792,1461895,1
34906792,882063,1
34906792,12660217_26164_9492709_4526854,8
34906792,59834,1
34906792,882064,1
34906792,1048207,3
34906792,15892,5
34906792,882065,2
34906792,59835,2
34906792,348343,5
34906792,127995,1
34906792,59836,2
34906792,1214373,2
34906792,1214374,2
34906792,717454,1
34906792,59837,2
34906792,1214375,1
34906792,59838,4
34906792,16469843_17908,1
34906792,1214376,2
34906792,174739_9133543,2
34906792,695830,1
34906792,59839,2
34906792,30549005_1568887,1
34906792,19856,1
34906792,743923,1
34906792,267942_29471943,3
34906792,19858,2
34906792,127372,3
34906792,19859,2
34906792,163083,1
34906792,74639,1
34906792,52373,1
34906792,404600,1
34906792,1572106,1
34906792,673885,2
34906792,124766,2
34906792,120410,7
34906792,621346,1
34906792,124767,2
34906792,319724,3
34906792,124768,3
34906792,172951,5
34906792,123062,1
34906792,124769,5
34906792,149095,5
34906792,29446707_12814285_32405,3
34906792,23790,9
34906792,743342,1
34906792,9313544_29474105_106003,1
34906792,172954,2
34906792,220730,1
34906792,120141,1
34906792,544632,6
34906792,5838,1
34906792,1027875,1
34906792,5839,1
34906792,172956,1
34906792,124418,4
34906792,30309,10
34906792,124419,5
34906792,346681_2768746,16
34906792,1252783,1
34906792,75980,1
34906792,135270,1
34906792,1138162,1
34906792,63194,3
34906792,271570,1
34906792,168933,1
34906792,1138164,2
34906792,75983,1
34906792,1138165,1
34906792,275806,1
34906792,213871,1
34906792,1138166,1
34906792,478868_12659005,12
34906792,641720,1
34906792,168663,1
34906792,645720,1
34906792,128912,1
34906792,76993_13259388_7247892,1
34906792,275808,1
34906792,645721,1
34906792,293211,4
34906792,23174,11
34906792,489917,1
34906792,645722,1
34906792,648686,1
34906792,324703,3
34906792,168666,7
34906792,128915,3
34906792,1356751,1
34906792,645723,1
34906792,1064087,1
34906792,128642,3
34906792,645724,1
34906792,645725,1
34906792,293215,1
34906792,101041_9391124,1
34906792,711809,1
34906792,38849,1
34906792,574210,1
34906792,645726,1
34906792,168396,2
34906792,645727,5
34906792,604352,1
34906792,183110,12
34906792,368145,1
34906792,128688,2
34906792,29583137_22349454_24529_19692820_23567002,3
34906792,183111,9
34906792,335873,1
34906792,16593185_22108948_4505654_19692983_10433598_745357_29450382_30429775,2
34906792,1548874,1
34906792,183112,6
34906792,71051,2
34906792,748969,2
34906792,183113,7
34906792,71052,2
34906792,125768,9
34906792,74021_10420007,6
34906792,183114,5
34906792,1359054,1
34906792,29459216_47884_29754687,3
34906792,183115,8
34906792,2561566,1
34906792,317888,1
34906792,183118,8
34906792,268824_29466871,5
34906792,3601,5
34906792,132855,1
34906792,3602,7
34906792,132856,1
34906792,331253,1
34906792,65501,1
34906792,132857,1
34906792,65899,1
34906792,2237602,2
34906792,121188,3
34906792,881492,1
34906792,354366,6
34906792,881493,1
34906792,261448,3
34906792,155656,1
34906792,254853,1
34906792,612211,1
34906792,133939,3
34906792,155657,1
34906792,276805,1
34906792,155658,1
34906792,1732713_12177290_71802,1
34906792,7873664_11172818_24531,1
34906792,476637,2
34906792,276807,3
34906792,276808,2
34906792,151387,1
34906792,1003384,2
34906792,1094434,11
34906792,469730,3
34906792,191119_17785050_11107301_21913957,2
34906792,141830,9
34906792,191018,4
34906792,144712,6
34906792,469731,2
34906792,875670,1
34906792,180860_29551814,1
34906792,144713,6
34906792,469732,6
34906792,694992,1
34906792,808064,1
34906792,98082,1
34906792,1800033,1
34906792,550928,1
34906792,1800034,1
34906792,98280_29483556,1
34906792,10623,1
34906792,155164_12654445,2
34906792,54335,1
34906792,1091287,6
34906792,1091288,13
34906792,450028,1
34906792,10331409_171621,3
34906792,10628,1
34906792,230,1
34906792,532353,5
34906792,62852,7
34906792,2699156,1
34906792,642107,1
34906792,215377,1
34906792,112940,1
34906792,1919757,1
34906792,170604,5
34906792,73981,5
34906792,73982,11
34906792,2918100,1
34906792,1494,2
34906792,84224,1
34906792,66506,1
34906792,88265,5
34906792,44514,3
34906792,1495,1
34906792,794655,1
34906792,1180,2
34906792,8045604_29449640_23564657_118811_21914558,1
34906792,88267,2
34906792,901119,1
34906792,1181,1
34906792,88268,1
34906792,794657,2
34906792,2275438,1
34906792,134628,2
34906792,256976,5
34906792,1183,1
34906792,794658,5
34906792,30176520_3605145_138577,1
34906792,794699,1
34906792,16053601_21894335_1509_11326053_12638315_9131371_4413933_11174645_9142335,2
34906792,381210,1
34906792,74711,1
34906792,1277274,1
34906792,1218769,1
34906792,19693089_29946741_29448422_11176263_7096309_76718,6
34906792,772354,9
34906792,1004305,5
34906792,1997344_11698125,1
34906792,772355,10
34906792,238673,1
34906792,2800316,3
34906792,22043398_8128298_456047_15678480_17247859_18523191_22432984_20667836_13908863,1
34906792,1376473,1
34906792,29456684_54334,1
34906792,772357,2
34906792,477097,1
34906792,477098,1
34906792,2671824,5
34906792,972990,2
34906792,189428,1
34906792,1532283,1
34906792,338912,1
34906792,1532284,1
34906792,455029,5
34906792,1532285,1
34906792,1240340,1
34906792,1240341,1
34906792,2752763,4
34906792,817506,1
34906792,1240343,1
34906792,9007368_7902803_29448756_3959,1
34906792,876327,4
34906792,902467,1
34906792,29580661_267943,1
34906792,817507,1
34906792,655939,2
34906792,8301_11104126,1
34906792,21913956_194486,1
34906792,378042,2
34906792,22359374_1495166,1
34906792,120539,2
34906792,1672236,2
34906792,3608961_197697_17951252_30527304_12644636_7963775,1
34906792,1672237,1
34906792,11286312_10877865_3347_21894396,3
34906792,157614,5
34906792,330334,2
34906792,1672238,6
34906792,471793,1
34906792,60390,1
34906792,245101,3
34906792,1672239,2
34906792,60391,1
34906792,41281,2
34906792,1562447,1
34906792,471795,2
34906792,60392,1
34906792,2907_9131462_7715471,1
34906792,60393,1
34906792,1935244,9
34906792,279926,2
34906792,282249,1
34906792,279927,5
34906792,245106,6
34906792,23577850_325093,1
34906792,220274,1
34906792,38923,1
34906792,1522427,1
34906792,30531256_317889_17683037,1
34906792,245108,4
34906792,8752444_583492,1
34906792,16768862,1
34906792,16425731_24731434_19193616_22318384_861494,7
34906792,172145,1
34906792,1399465,1
34906792,719380,2
34906792,45208,14
34906792,172147,1
34906792,131086,1
34906792,416355,1
34906792,434347,1
34906792,719383,1
34906792,615028,2
34906792,143836,2
34906792,719384,5
34906792,645535,3
34906792,143837,2
34906792,1703600,5
34906792,16187225_3609707_22029292_11326063_9391960_16966298_11162104_9141721_12672986_21883037_1438,1
34906792,121587_16363462,1
34906792,143839,2
34906792,128729,1
34906792,239092,16
34906792,136970,1
34906792,29457287_8303,1
34906792,128142,5
34906792,125809,12
34906792,250438,1
34906792,534041,1
34906792,267944_29525518,1
34906792,1703605,10
34906792,79137,11
34906792,11850909_3609182_370375,5
34906792,6919,3
34906792,1703609,3
34906792,280636,1
34906792,151734,1
34906792,741560_8093451,1
34906792,21914,7
34906792,269253,8
34906792,151735,2
34906792,375047,1
34906792,2414405,5
34906792,24839,1
34906792,207555,1
34906792,46244,20
34906792,191449,1
34906792,20500001_1060774,1
34906792,952424,3
34906792,236986,1
34906792,20043_29483503,1
34906792,136398,1
34906792,46247,1
34906792,520221,6
34906792,155152,2
34906792,276342,2
34906792,20181676_102444_29457390_22000367,1
34906792,520222,8
34906792,1187160,1
34906792,520223,9
34906792,155154,2
34906792,369222,5
34906792,155155,2
34906792,218602,8
34906792,369223,3
34906792,520225,6
34906792,144520,2
34906792,520226,5
34906792,535622,12
34906792,21338,8
34906792,2492831,1
34906792,144522,8
34906792,277110,3
34906792,155159,1
34906792,697918,1
34906792,218609,8
34906792,122261,3
34906792,80691,1
34906792,141687,1
34906792,29466848_664823,3
34906792,443281,1
34906792,635986,7
34906792,87888,1
34906792,141688,1
34906792,263939_12189779_7694054_19693047_22035691_30530526_30128399,2
34906792,809229,21
34906792,1221470,1
34906792,635987,15
34906792,87889,1
34906792,126223,1
34906792,141689,1
34906792,742858,1
34906792,215498,10
34906792,1221471,1
34906792,587583,1
34906792,40943,1
34906792,1801,1
34906792,51266,1
34906792,119985,4
34906792,174764,5
34906792,51267,3
34906792,50149,1
34906792,29457298_332125,1
34906792,1136283,9
34906792,119674,1
34906792,1904128,1
34906792,8858596_582861,1
34906792,10367386_8295,1
34906792,156465,1
34906792,610727,1
34906792,66396,6
34906792,665521,1
34906792,577720,1
34906792,455180,1
34906792,684987,17
34906792,477173,2
34906792,127881,1
34906792,455181,1
34906792,123800,1
34906792,455182,1
34906792,29459226_1404_15677949,1
34906792,577723,1
34906792,455183,1
34906792,577724,1
34906792,80039,7
34906792,19741,3
34906792,30548139_245109,3
34906792,30537713_19727702_29463832_9103657_196234_18107660_11173900_4469820,4
34906792,19742,1
34906792,577725,1
34906792,370780,1
34906792,350281_29535882,1
34906792,477178,3
34906792,1022107,1
34906792,477179,2
34906792,308251,1
34906792,127846,15
34906792,19745,2
34906792,127848,1
34906792,19746,1
34906792,1244773,5
34906792,879050,3
34906792,19747,9
34906792,378703,1
34906792,879051,4
34906792,19748,5
34906792,879052,2
34906792,921380,1
34906792,12932379_2553_16203058_11174499,1
34906792,879053,5
34906792,70214,1
34906792,879054,5
34906792,268803_29466868,6
34906792,285241,1
34906792,98281_29466889,2
34906792,541951,7
34906792,227815,6
34906792,101509,2
34906792,120386,2
34906792,471830,1
34906792,19168,1
34906792,285246,1
34906792,1341820,2
34906792,570269,1
34906792,1341821,1
34906792,471832,2
34906792,611765,1
34906792,1341822,2
34906792,471833,5
34906792,223273,1
34906792,1341823,2
34906792,695188,1
34906792,1684522,1
34906792,1064284,8
34906792,49365,1
34906792,541372,1
34906792,22076065_312079,2
34906792,67689_30565115,6
34906792,128841,1
34906792,663600,1
34906792,23730824_214857,1
5814917,253430,1
5814917,153197,6
5814917,183977,1
5814917,110250,1
5814917,153198,2
5814917,10524810_29500347_102973,1
5814917,78484,1
5814917,168828,1
5814917,205209,1
5814917,21930809_114514,1
5814917,165635,1
5814917,16156851_28924_6722644,1
5814917,35500,2
5814917,187628,1
5814917,589893,1
5814917,302373,1
5814917,107976,1
5814917,57576,1
5814917,309214,2
5814917,456109,1
5814917,593567,2
5814917,31503,1
5814917,57577,1
5814917,235173,2
5814917,31504,1
5814917,190681_19583466_17806957,1
5814917,638790,1
5814917,103978,3
5814917,9680664_10752,3
5814917,638750,1
5814917,194714,1
5814917,638751,1
5814917,64936,1
5814917,638752,2
5814917,64937,1
5814917,638753,1
5814917,64938,1
5814917,638754,2
5814917,151851,1
5814917,442638,4
5814917,29453593_118771,1
5814917,64939,1
5814917,638755,1
5814917,638440,1
5814917,28914,1
5814917,99649_11409174_21912502_10422615,1
5814917,355565_11339135,1
5814917,641038,1
5814917,638757,1
5814917,28642,1
5814917,641039,1
5814917,357134,2
5814917,207672,1
5814917,19583340_21912891_3084,2
5814917,638130,1
5814917,207360,1
5814917,638131,1
5814917,64356,2
5814917,638132,2
5814917,295530,1
5814917,28334,2
5814917,35473_14740282,1
5814917,58841,2
5814917,58882,1
5814917,295531,2
5814917,7982900_300503,1
5814917,24336,1
5814917,184936,1
5814917,347390,1
5814917,347391,1
5814917,18091040_11326379_3797_30151223,2
5814917,29447568_8992131_15333_29449158,1
5814917,542022,1
5814917,14820,2
5814917,214724,1
5814917,14821,1
5814917,450264,1
5814917,10542800_476500_16187126,1
5814917,21459,1
5814917,14822,2
5814917,214725,2
5814917,214726,1
5814917,14823,1
5814917,76210,1
5814917,11982,8
5814917,214727,1
5814917,536823,4
5814917,539472,3
5814917,32501,5
5814917,214728,1
5814917,14825,2
5814917,298189,3
5814917,76212,2
5814917,14826,2
5814917,214729,2
5814917,21989752_4569_19583404_21897399,2
5814917,76213,1
5814917,32859,1
5814917,14827,1
5814917,11671,1
5814917,76214,2
5814917,432238,3
5814917,36272,2
5814917,18093770_450238,1
5814917,18381837_305366,1
5814917,76216,2
5814917,199440,2
5814917,14240,3
5814917,635710,1
5814917,642033,1
5814917,443321,3
5814917,635711,1
5814917,29952,16
5814917,76218,2
5814917,14598,3
5814917,636871,1
5814917,639795,1
5814917,262644,1
5814917,76219,4
5814917,635713,1
5814917,14243,7
5814917,639796,1
5814917,635714,1
5814917,639797,1
5814917,639756,1
5814917,639441,1
5814917,610800,1
5814917,635715,1
5814917,639798,1
5814917,639757,1
5814917,636560,1
5814917,156896,2
5814917,636561,1
5814917,635758,1
5814917,29958,2
5814917,639759,2
5814917,636521,2
5814917,12185416_6404,1
5814917,636837,1
5814917,636522,2
5814917,639405,3
5814917,499828,3
5814917,30539613_128869,1
5814917,480158,1
5814917,636523,3
5814917,100086,1
5814917,200320,1
5814917,639406,2
5814917,80112,1
5814917,29333,2
5814917,29334,1
5814917,4524056_30898792_143830,1
5814917,248348,1
5814917,29335,2
5814917,137479,1
5814917,29336,3
5814917,182780,1
5814917,29337,4
5814917,204325,1
5814917,639179,1
5814917,344310,3
5814917,134518,1
5814917,248037,1
5814917,185392,2
5814917,22102,2
5814917,4420880_55290,2
5814917,30932,1
5814917,185352,1
5814917,292264,1
5814917,591250,1
5814917,204056,1
5814917,112214,1
5814917,19825,1
5814917,55536,1
5814917,52613,1
5814917,19594,5
5814917,363155,1
5814917,19595,6
5814917,577579,2
5814917,85730,1
5814917,124776,1
5814917,52808_16739827_9319534,3
5814917,15788682_10991766_22220_9131494,2
5814917,124463,1
5814917,55268,3
5814917,189754_10400356,2
5814917,33277,1
5814917,190680,1
5814917,15203,1
5814917,190914,1
5814917,640429,1
5814917,316896,2
5814917,15204,2
5814917,15205,1
5814917,640156,1
5814917,640115,1
5814917,19583299_22029291_2653_21897526,1
5814917,19583424_29449394_30128186_12590137_100954_4470939_16214988_7920430,1
5814917,12614336_122052_21922501_17682621_16558687,1
5814917,316899,1
5814917,430811,1
5814917,13235235_110476,1
5814917,264496,1
5814917,110953,2
5814917,171222,1
5814917,423143,1
5814917,637525,1
5814917,110954,2
5814917,23452,1
5814917,49444,1
5814917,30534250_113326,1
5814917,430814,1
5814917,85195,1
5814917,51968_5579691,1
5814917,260183,1
5814917,131829,1
5814917,23453,1
5814917,293846,2
5814917,82547,1
5814917,60514,1
5814917,13221798_79366,1
5814917,23454,1
5814917,131597,1
5814917,82548,1
5814917,5740930_9650_29448005_23642102_2777148_15776013,2
5814917,23455,1
5814917,267068,1
5814917,135557,1
5814917,193259,5
5814917,202170,1
5814917,41174,3
5814917,202171,1
5814917,21897504_21977136_19724474_2606,4
5814917,637216,1
5814917,41175,4
5814917,202172,1
5814917,29450488_150517,2
5814917,41176,4
5814917,530862,1
5814917,11326009_21996,2
5814917,13940,5
5814917,17982,2
5814917,13941,4
